CMDLINE c:\programdata\anaconda3\python.exe mem_test.py
MEM 150.078125 1554314947.7379
MEM 150.078125 1554314947.8379
MEM 150.078125 1554314947.9380
MEM 150.078125 1554314948.0380
MEM 150.078125 1554314948.1380
MEM 150.078125 1554314948.2380
MEM 150.078125 1554314948.3380
MEM 150.078125 1554314948.4381
MEM 150.078125 1554314948.5381
MEM 150.078125 1554314948.6381
MEM 150.078125 1554314948.7381
MEM 150.078125 1554314948.8382
MEM 150.078125 1554314948.9382
MEM 150.078125 1554314949.0382
MEM 150.078125 1554314949.1382
MEM 150.078125 1554314949.2382
MEM 150.078125 1554314949.3383
MEM 150.078125 1554314949.4383
MEM 150.078125 1554314949.5383
MEM 150.078125 1554314949.6383
MEM 150.078125 1554314949.7384
MEM 150.078125 1554314949.8384
MEM 150.078125 1554314949.9384
MEM 150.078125 1554314950.0384
MEM 150.078125 1554314950.1384
MEM 150.078125 1554314950.2385
MEM 150.078125 1554314950.3385
MEM 150.078125 1554314950.4385
MEM 150.078125 1554314950.5385
MEM 150.078125 1554314950.6386
MEM 150.078125 1554314950.7386
MEM 150.078125 1554314950.8386
MEM 150.078125 1554314950.9386
MEM 150.078125 1554314951.0387
MEM 150.078125 1554314951.1387
MEM 150.078125 1554314951.2387
MEM 150.078125 1554314951.3387
MEM 150.078125 1554314951.4387
MEM 150.078125 1554314951.5388
MEM 150.078125 1554314951.6388
MEM 150.078125 1554314951.7388
MEM 150.078125 1554314951.8388
MEM 150.078125 1554314951.9389
MEM 150.078125 1554314952.0389
MEM 150.078125 1554314952.1389
MEM 150.078125 1554314952.2389
MEM 150.078125 1554314952.3389
MEM 150.078125 1554314952.4390
MEM 150.078125 1554314952.5390
MEM 150.078125 1554314952.6390
MEM 150.078125 1554314952.7390
MEM 150.078125 1554314952.8391
MEM 150.078125 1554314952.9391
MEM 150.078125 1554314953.0391
MEM 150.078125 1554314953.1391
MEM 150.078125 1554314953.2392
MEM 150.078125 1554314953.3392
MEM 150.078125 1554314953.4392
MEM 150.078125 1554314953.5392
MEM 150.078125 1554314953.6392
MEM 150.078125 1554314953.7393
MEM 150.078125 1554314953.8393
MEM 150.078125 1554314953.9393
MEM 150.078125 1554314954.0393
MEM 150.078125 1554314954.1394
MEM 150.078125 1554314954.2394
MEM 150.078125 1554314954.3394
MEM 150.078125 1554314954.4394
MEM 150.078125 1554314954.5395
MEM 150.078125 1554314954.6395
MEM 150.078125 1554314954.7395
MEM 150.078125 1554314954.8395
MEM 150.078125 1554314954.9395
MEM 150.078125 1554314955.0396
MEM 150.078125 1554314955.1396
MEM 150.078125 1554314955.2396
MEM 150.078125 1554314955.3396
MEM 150.078125 1554314955.4397
MEM 150.078125 1554314955.5397
MEM 150.078125 1554314955.6397
MEM 150.078125 1554314955.7397
MEM 150.078125 1554314955.8397
MEM 150.078125 1554314955.9398
MEM 150.078125 1554314956.0398
MEM 150.078125 1554314956.1398
MEM 150.078125 1554314956.2398
MEM 150.078125 1554314956.3399
MEM 150.078125 1554314956.4399
MEM 150.078125 1554314956.5399
MEM 150.078125 1554314956.6399
MEM 150.078125 1554314956.7400
MEM 150.078125 1554314956.8400
MEM 150.078125 1554314956.9400
MEM 150.078125 1554314957.0400
MEM 150.078125 1554314957.1400
MEM 150.078125 1554314957.2401
MEM 150.078125 1554314957.3401
MEM 150.078125 1554314957.4401
MEM 150.078125 1554314957.5401
MEM 150.078125 1554314957.6402
MEM 150.078125 1554314957.7402
MEM 150.078125 1554314957.8402
MEM 150.078125 1554314957.9402
MEM 150.078125 1554314958.0402
MEM 150.078125 1554314958.1403
MEM 150.078125 1554314958.2403
MEM 150.078125 1554314958.3403
MEM 150.078125 1554314958.4403
MEM 150.078125 1554314958.5404
MEM 150.078125 1554314958.6404
MEM 150.078125 1554314958.7404
MEM 150.078125 1554314958.8404
MEM 150.078125 1554314958.9404
MEM 150.078125 1554314959.0405
MEM 150.078125 1554314959.1405
MEM 150.078125 1554314959.2405
MEM 150.078125 1554314959.3405
MEM 150.078125 1554314959.4406
MEM 150.078125 1554314959.5406
MEM 150.078125 1554314959.6406
MEM 150.078125 1554314959.7406
MEM 150.078125 1554314959.8407
MEM 150.078125 1554314959.9407
MEM 150.078125 1554314960.0407
MEM 150.078125 1554314960.1407
MEM 150.078125 1554314960.2407
MEM 150.078125 1554314960.3408
MEM 150.078125 1554314960.4408
MEM 150.078125 1554314960.5408
MEM 150.078125 1554314960.6408
MEM 150.078125 1554314960.7409
MEM 150.078125 1554314960.8409
MEM 150.078125 1554314960.9409
MEM 150.078125 1554314961.0409
MEM 150.078125 1554314961.1409
MEM 150.078125 1554314961.2410
MEM 150.078125 1554314961.3410
MEM 150.078125 1554314961.4410
MEM 150.078125 1554314961.5410
MEM 150.078125 1554314961.6410
MEM 150.078125 1554314961.7411
MEM 150.078125 1554314961.8411
MEM 150.078125 1554314961.9411
MEM 150.078125 1554314962.0411
MEM 150.078125 1554314962.1412
MEM 150.078125 1554314962.2412
MEM 150.078125 1554314962.3412
MEM 150.078125 1554314962.4412
MEM 150.078125 1554314962.5413
MEM 150.078125 1554314962.6413
MEM 150.078125 1554314962.7413
MEM 150.078125 1554314962.8413
MEM 150.078125 1554314962.9413
MEM 150.078125 1554314963.0414
MEM 150.078125 1554314963.1414
MEM 150.078125 1554314963.2414
MEM 150.078125 1554314963.3414
MEM 150.078125 1554314963.4415
MEM 150.078125 1554314963.5415
MEM 150.078125 1554314963.6415
MEM 150.078125 1554314963.7415
MEM 150.078125 1554314963.8416
MEM 150.078125 1554314963.9416
MEM 150.078125 1554314964.0416
MEM 150.078125 1554314964.1416
MEM 150.078125 1554314964.2416
MEM 150.078125 1554314964.3417
MEM 150.078125 1554314964.4417
MEM 150.078125 1554314964.5417
MEM 150.078125 1554314964.6417
MEM 150.078125 1554314964.7418
MEM 150.078125 1554314964.8418
MEM 150.078125 1554314964.9418
MEM 150.078125 1554314965.0418
MEM 150.078125 1554314965.1418
MEM 150.078125 1554314965.2419
MEM 150.078125 1554314965.3419
MEM 150.078125 1554314965.4419
MEM 150.078125 1554314965.5419
MEM 150.078125 1554314965.6420
MEM 150.078125 1554314965.7420
MEM 150.078125 1554314965.8420
MEM 150.078125 1554314965.9420
MEM 150.078125 1554314966.0420
MEM 150.078125 1554314966.1421
MEM 150.078125 1554314966.2421
MEM 150.078125 1554314966.3421
MEM 150.078125 1554314966.4421
MEM 150.078125 1554314966.5422
MEM 150.078125 1554314966.6422
MEM 150.078125 1554314966.7422
MEM 150.078125 1554314966.8422
MEM 150.078125 1554314966.9422
MEM 150.078125 1554314967.0423
MEM 150.078125 1554314967.1423
MEM 150.078125 1554314967.2423
MEM 150.078125 1554314967.3423
MEM 150.078125 1554314967.4424
MEM 150.078125 1554314967.5424
MEM 150.078125 1554314967.6424
MEM 150.078125 1554314967.7424
MEM 150.078125 1554314967.8424
MEM 150.078125 1554314967.9425
MEM 150.078125 1554314968.0425
MEM 150.078125 1554314968.1425
MEM 150.078125 1554314968.2425
MEM 150.078125 1554314968.3426
MEM 150.078125 1554314968.4426
MEM 150.078125 1554314968.5426
MEM 150.078125 1554314968.6426
MEM 150.078125 1554314968.7427
MEM 150.078125 1554314968.8427
MEM 150.078125 1554314968.9427
MEM 150.078125 1554314969.0427
MEM 150.078125 1554314969.1428
MEM 150.078125 1554314969.2428
MEM 150.078125 1554314969.3428
MEM 150.078125 1554314969.4428
MEM 150.078125 1554314969.5428
MEM 150.078125 1554314969.6429
MEM 150.078125 1554314969.7429
MEM 150.078125 1554314969.8429
MEM 150.078125 1554314969.9429
MEM 150.078125 1554314970.0430
MEM 150.078125 1554314970.1430
MEM 150.078125 1554314970.2430
MEM 150.078125 1554314970.3430
MEM 150.078125 1554314970.4430
MEM 150.078125 1554314970.5431
MEM 150.078125 1554314970.6431
MEM 150.078125 1554314970.7431
MEM 150.078125 1554314970.8431
MEM 150.078125 1554314970.9431
MEM 150.078125 1554314971.0432
MEM 150.078125 1554314971.1432
MEM 150.078125 1554314971.2432
MEM 150.078125 1554314971.3433
MEM 150.078125 1554314971.4433
MEM 150.078125 1554314971.5433
MEM 150.078125 1554314971.6433
MEM 150.078125 1554314971.7433
MEM 150.078125 1554314971.8434
MEM 150.078125 1554314971.9434
MEM 150.078125 1554314972.0434
MEM 150.078125 1554314972.1434
MEM 150.078125 1554314972.2435
MEM 150.078125 1554314972.3435
MEM 150.078125 1554314972.4435
MEM 150.078125 1554314972.5435
MEM 150.078125 1554314972.6435
MEM 150.078125 1554314972.7436
MEM 150.078125 1554314972.8436
MEM 150.078125 1554314972.9436
MEM 150.078125 1554314973.0436
MEM 150.078125 1554314973.1437
MEM 150.078125 1554314973.2437
MEM 150.078125 1554314973.3437
MEM 150.078125 1554314973.4437
MEM 150.078125 1554314973.5437
MEM 150.078125 1554314973.6438
MEM 150.078125 1554314973.7438
MEM 150.078125 1554314973.8438
MEM 150.078125 1554314973.9438
MEM 150.078125 1554314974.0439
MEM 150.078125 1554314974.1439
MEM 150.078125 1554314974.2439
MEM 150.078125 1554314974.3439
MEM 150.078125 1554314974.4439
MEM 150.078125 1554314974.5440
MEM 150.078125 1554314974.6440
MEM 150.078125 1554314974.7440
MEM 150.078125 1554314974.8440
MEM 150.078125 1554314974.9441
MEM 150.078125 1554314975.0441
MEM 150.078125 1554314975.1441
MEM 150.078125 1554314975.2441
MEM 150.078125 1554314975.3441
MEM 150.078125 1554314975.4442
MEM 150.078125 1554314975.5442
MEM 150.078125 1554314975.6442
MEM 150.078125 1554314975.7442
MEM 150.078125 1554314975.8443
MEM 150.078125 1554314975.9443
MEM 150.078125 1554314976.0443
MEM 150.078125 1554314976.1443
MEM 150.078125 1554314976.2443
MEM 150.078125 1554314976.3444
MEM 150.078125 1554314976.4444
MEM 150.078125 1554314976.5444
MEM 150.078125 1554314976.6444
MEM 150.078125 1554314976.7445
MEM 150.078125 1554314976.8445
MEM 150.078125 1554314976.9445
MEM 150.078125 1554314977.0445
MEM 150.078125 1554314977.1446
MEM 150.078125 1554314977.2446
MEM 150.078125 1554314977.3446
MEM 150.078125 1554314977.4446
MEM 150.078125 1554314977.5446
MEM 150.078125 1554314977.6447
MEM 150.078125 1554314977.7447
MEM 150.078125 1554314977.8447
MEM 150.078125 1554314977.9447
MEM 150.078125 1554314978.0448
MEM 150.078125 1554314978.1448
MEM 150.078125 1554314978.2448
MEM 150.078125 1554314978.3448
MEM 150.078125 1554314978.4448
MEM 150.078125 1554314978.5449
MEM 150.078125 1554314978.6449
MEM 150.078125 1554314978.7449
MEM 150.078125 1554314978.8449
MEM 150.078125 1554314978.9450
MEM 150.078125 1554314979.0450
MEM 150.078125 1554314979.1450
MEM 150.078125 1554314979.2450
MEM 150.078125 1554314979.3450
MEM 150.078125 1554314979.4451
MEM 150.078125 1554314979.5451
MEM 150.078125 1554314979.6451
MEM 150.078125 1554314979.7451
MEM 150.078125 1554314979.8452
MEM 150.078125 1554314979.9452
MEM 150.078125 1554314980.0452
MEM 150.078125 1554314980.1452
MEM 150.078125 1554314980.2453
MEM 150.078125 1554314980.3453
MEM 150.078125 1554314980.4453
MEM 150.078125 1554314980.5453
MEM 150.078125 1554314980.6453
MEM 150.078125 1554314980.7454
MEM 150.078125 1554314980.8454
MEM 150.078125 1554314980.9454
MEM 150.078125 1554314981.0454
MEM 150.078125 1554314981.1455
MEM 150.078125 1554314981.2455
MEM 150.078125 1554314981.3455
MEM 150.078125 1554314981.4455
MEM 150.078125 1554314981.5455
MEM 150.078125 1554314981.6456
MEM 150.078125 1554314981.7456
MEM 150.078125 1554314981.8456
MEM 150.078125 1554314981.9456
MEM 150.078125 1554314982.0457
MEM 150.078125 1554314982.1457
MEM 150.078125 1554314982.2457
MEM 150.078125 1554314982.3457
MEM 150.078125 1554314982.4458
MEM 150.078125 1554314982.5458
MEM 150.078125 1554314982.6458
MEM 150.078125 1554314982.7458
MEM 150.078125 1554314982.8458
MEM 150.078125 1554314982.9459
MEM 150.078125 1554314983.0459
MEM 150.078125 1554314983.1459
MEM 150.078125 1554314983.2459
MEM 150.078125 1554314983.3460
MEM 150.078125 1554314983.4460
MEM 150.078125 1554314983.5460
MEM 150.078125 1554314983.6460
MEM 150.078125 1554314983.7461
MEM 150.078125 1554314983.8461
MEM 150.078125 1554314983.9461
MEM 150.078125 1554314984.0461
MEM 150.078125 1554314984.1461
MEM 150.078125 1554314984.2462
MEM 150.078125 1554314984.3462
MEM 150.078125 1554314984.4462
MEM 150.078125 1554314984.5462
MEM 150.078125 1554314984.6463
MEM 150.078125 1554314984.7463
MEM 150.078125 1554314984.8463
MEM 150.078125 1554314984.9463
MEM 150.078125 1554314985.0463
MEM 150.078125 1554314985.1464
MEM 150.078125 1554314985.2464
MEM 150.078125 1554314985.3464
MEM 150.078125 1554314985.4464
MEM 150.078125 1554314985.5464
MEM 150.078125 1554314985.6465
MEM 150.078125 1554314985.7465
MEM 150.078125 1554314985.8465
MEM 150.078125 1554314985.9465
MEM 150.078125 1554314986.0466
MEM 150.078125 1554314986.1466
MEM 150.078125 1554314986.2466
MEM 150.078125 1554314986.3466
MEM 150.078125 1554314986.4467
MEM 150.078125 1554314986.5467
MEM 150.078125 1554314986.6467
MEM 150.078125 1554314986.7467
MEM 150.078125 1554314986.8467
MEM 150.078125 1554314986.9468
MEM 150.078125 1554314987.0468
MEM 150.078125 1554314987.1468
MEM 150.078125 1554314987.2468
MEM 150.078125 1554314987.3469
MEM 150.078125 1554314987.4469
MEM 150.078125 1554314987.5469
MEM 150.078125 1554314987.6469
MEM 150.078125 1554314987.7469
MEM 150.078125 1554314987.8470
MEM 150.078125 1554314987.9470
MEM 150.078125 1554314988.0470
MEM 150.078125 1554314988.1470
MEM 150.078125 1554314988.2471
MEM 150.078125 1554314988.3471
MEM 150.078125 1554314988.4471
MEM 150.078125 1554314988.5471
MEM 150.078125 1554314988.6472
MEM 150.078125 1554314988.7472
MEM 150.078125 1554314988.8472
MEM 150.078125 1554314988.9472
MEM 150.078125 1554314989.0473
MEM 150.078125 1554314989.1473
MEM 150.078125 1554314989.2473
MEM 150.078125 1554314989.3473
MEM 150.078125 1554314989.4473
MEM 150.078125 1554314989.5474
MEM 150.078125 1554314989.6474
MEM 150.078125 1554314989.7474
MEM 150.078125 1554314989.8474
MEM 150.078125 1554314989.9475
MEM 150.078125 1554314990.0475
MEM 150.078125 1554314990.1475
MEM 150.078125 1554314990.2475
MEM 150.078125 1554314990.3475
MEM 150.078125 1554314990.4476
MEM 150.078125 1554314990.5476
MEM 150.078125 1554314990.6476
MEM 150.078125 1554314990.7476
MEM 150.078125 1554314990.8477
MEM 150.078125 1554314990.9477
MEM 150.078125 1554314991.0477
MEM 150.078125 1554314991.1477
MEM 150.078125 1554314991.2477
MEM 150.078125 1554314991.3478
MEM 150.078125 1554314991.4478
MEM 150.078125 1554314991.5478
MEM 150.078125 1554314991.6478
MEM 150.078125 1554314991.7479
MEM 150.078125 1554314991.8479
MEM 150.078125 1554314991.9479
MEM 150.078125 1554314992.0479
MEM 150.078125 1554314992.1479
MEM 150.078125 1554314992.2480
MEM 150.078125 1554314992.3480
MEM 150.078125 1554314992.4480
MEM 150.078125 1554314992.5480
MEM 150.078125 1554314992.6481
MEM 150.078125 1554314992.7481
MEM 150.078125 1554314992.8481
MEM 150.078125 1554314992.9481
MEM 150.078125 1554314993.0482
MEM 150.078125 1554314993.1482
MEM 150.078125 1554314993.2482
MEM 150.078125 1554314993.3482
MEM 150.078125 1554314993.4482
MEM 150.078125 1554314993.5483
MEM 150.078125 1554314993.6483
MEM 150.078125 1554314993.7483
MEM 150.078125 1554314993.8483
MEM 150.078125 1554314993.9484
MEM 150.078125 1554314994.0484
MEM 150.078125 1554314994.1484
MEM 150.078125 1554314994.2484
MEM 150.078125 1554314994.3484
MEM 150.078125 1554314994.4485
MEM 150.078125 1554314994.5485
MEM 150.078125 1554314994.6485
MEM 150.078125 1554314994.7485
MEM 150.078125 1554314994.8486
MEM 150.078125 1554314994.9486
MEM 150.078125 1554314995.0486
MEM 150.078125 1554314995.1486
MEM 150.078125 1554314995.2487
MEM 150.078125 1554314995.3487
MEM 150.078125 1554314995.4487
MEM 150.078125 1554314995.5487
MEM 150.078125 1554314995.6487
MEM 150.078125 1554314995.7488
MEM 150.078125 1554314995.8488
MEM 150.078125 1554314995.9488
MEM 150.078125 1554314996.0488
MEM 150.078125 1554314996.1489
MEM 150.078125 1554314996.2489
MEM 150.078125 1554314996.3489
MEM 150.078125 1554314996.4489
MEM 150.078125 1554314996.5489
MEM 150.078125 1554314996.6490
MEM 150.078125 1554314996.7490
MEM 150.078125 1554314996.8490
MEM 150.078125 1554314996.9490
MEM 150.078125 1554314997.0490
MEM 150.078125 1554314997.1491
MEM 150.078125 1554314997.2491
MEM 150.078125 1554314997.3491
MEM 150.078125 1554314997.4491
MEM 150.078125 1554314997.5492
MEM 150.078125 1554314997.6492
MEM 150.078125 1554314997.7492
MEM 150.078125 1554314997.8492
MEM 150.078125 1554314997.9493
MEM 150.078125 1554314998.0493
MEM 150.078125 1554314998.1493
MEM 150.078125 1554314998.2493
MEM 150.078125 1554314998.3493
MEM 150.078125 1554314998.4494
MEM 150.078125 1554314998.5494
MEM 150.078125 1554314998.6494
MEM 150.078125 1554314998.7494
MEM 150.078125 1554314998.8495
MEM 150.078125 1554314998.9495
MEM 150.078125 1554314999.0495
MEM 150.078125 1554314999.1495
MEM 150.078125 1554314999.2496
MEM 150.078125 1554314999.3496
MEM 150.078125 1554314999.4496
MEM 150.078125 1554314999.5496
MEM 150.078125 1554314999.6496
MEM 150.078125 1554314999.7497
MEM 150.078125 1554314999.8497
MEM 150.078125 1554314999.9497
MEM 150.078125 1554315000.0497
MEM 150.078125 1554315000.1498
MEM 150.078125 1554315000.2498
MEM 150.078125 1554315000.3498
MEM 150.078125 1554315000.4498
MEM 150.078125 1554315000.5499
MEM 150.078125 1554315000.6499
MEM 150.078125 1554315000.7499
MEM 150.078125 1554315000.8499
MEM 150.078125 1554315000.9499
MEM 150.078125 1554315001.0500
MEM 150.078125 1554315001.1500
MEM 150.078125 1554315001.2500
MEM 150.078125 1554315001.3500
MEM 150.078125 1554315001.4501
MEM 150.078125 1554315001.5501
MEM 150.078125 1554315001.6501
MEM 150.078125 1554315001.7501
MEM 150.078125 1554315001.8501
MEM 150.078125 1554315001.9502
MEM 150.078125 1554315002.0502
MEM 150.078125 1554315002.1502
MEM 150.078125 1554315002.2502
MEM 150.078125 1554315002.3502
MEM 150.078125 1554315002.4503
MEM 150.078125 1554315002.5503
MEM 150.078125 1554315002.6503
MEM 150.078125 1554315002.7503
MEM 150.078125 1554315002.8504
MEM 150.078125 1554315002.9504
MEM 150.078125 1554315003.0504
MEM 150.078125 1554315003.1504
MEM 150.078125 1554315003.2505
MEM 150.078125 1554315003.3505
MEM 150.078125 1554315003.4505
MEM 150.078125 1554315003.5505
MEM 150.078125 1554315003.6506
MEM 150.078125 1554315003.7506
MEM 150.078125 1554315003.8506
MEM 150.078125 1554315003.9506
MEM 150.078125 1554315004.0506
MEM 150.078125 1554315004.1507
MEM 150.078125 1554315004.2507
MEM 150.078125 1554315004.3507
MEM 150.078125 1554315004.4507
MEM 150.078125 1554315004.5508
MEM 150.078125 1554315004.6508
MEM 150.078125 1554315004.7508
MEM 150.078125 1554315004.8508
MEM 150.078125 1554315004.9508
MEM 150.078125 1554315005.0509
MEM 150.078125 1554315005.1509
MEM 150.078125 1554315005.2509
MEM 150.078125 1554315005.3509
MEM 150.078125 1554315005.4510
MEM 150.078125 1554315005.5510
MEM 150.078125 1554315005.6510
MEM 150.078125 1554315005.7510
MEM 150.078125 1554315005.8510
MEM 150.078125 1554315005.9511
MEM 150.078125 1554315006.0511
MEM 150.078125 1554315006.1511
MEM 150.078125 1554315006.2511
MEM 150.078125 1554315006.3512
MEM 150.078125 1554315006.4512
MEM 150.078125 1554315006.5512
MEM 150.078125 1554315006.6512
MEM 150.078125 1554315006.7512
MEM 150.078125 1554315006.8513
MEM 150.078125 1554315006.9513
MEM 150.078125 1554315007.0513
MEM 150.078125 1554315007.1513
MEM 150.078125 1554315007.2514
MEM 150.078125 1554315007.3514
MEM 150.078125 1554315007.4514
MEM 150.078125 1554315007.5514
MEM 150.078125 1554315007.6515
MEM 150.078125 1554315007.7515
MEM 150.078125 1554315007.8515
MEM 150.078125 1554315007.9515
MEM 150.078125 1554315008.0515
MEM 150.078125 1554315008.1516
MEM 150.078125 1554315008.2516
MEM 150.078125 1554315008.3516
MEM 150.078125 1554315008.4516
MEM 150.078125 1554315008.5517
MEM 150.078125 1554315008.6517
MEM 150.078125 1554315008.7517
MEM 150.078125 1554315008.8517
MEM 150.078125 1554315008.9517
MEM 150.078125 1554315009.0518
MEM 150.078125 1554315009.1518
MEM 150.078125 1554315009.2518
MEM 150.078125 1554315009.3518
MEM 150.078125 1554315009.4519
MEM 150.078125 1554315009.5519
MEM 150.078125 1554315009.6519
MEM 150.078125 1554315009.7519
MEM 150.078125 1554315009.8520
MEM 150.078125 1554315009.9520
MEM 150.078125 1554315010.0520
MEM 150.078125 1554315010.1520
MEM 150.078125 1554315010.2520
MEM 150.078125 1554315010.3521
MEM 150.078125 1554315010.4521
MEM 150.078125 1554315010.5521
MEM 150.078125 1554315010.6521
MEM 150.078125 1554315010.7522
MEM 150.078125 1554315010.8522
MEM 150.078125 1554315010.9522
MEM 150.078125 1554315011.0522
MEM 150.078125 1554315011.1522
MEM 150.078125 1554315011.2523
MEM 150.078125 1554315011.3523
MEM 150.078125 1554315011.4523
MEM 150.078125 1554315011.5523
MEM 150.078125 1554315011.6523
MEM 150.078125 1554315011.7524
MEM 150.078125 1554315011.8524
MEM 150.078125 1554315011.9524
MEM 150.078125 1554315012.0524
MEM 150.078125 1554315012.1525
MEM 150.078125 1554315012.2525
MEM 150.078125 1554315012.3525
MEM 150.078125 1554315012.4525
MEM 150.078125 1554315012.5526
MEM 150.078125 1554315012.6526
MEM 150.078125 1554315012.7526
MEM 150.078125 1554315012.8526
MEM 150.078125 1554315012.9526
MEM 150.078125 1554315013.0527
MEM 150.078125 1554315013.1527
MEM 150.078125 1554315013.2527
MEM 150.078125 1554315013.3527
MEM 150.078125 1554315013.4528
MEM 150.078125 1554315013.5528
MEM 150.078125 1554315013.6528
MEM 150.078125 1554315013.7528
MEM 150.078125 1554315013.8529
MEM 150.078125 1554315013.9529
MEM 150.078125 1554315014.0529
MEM 150.078125 1554315014.1529
MEM 150.078125 1554315014.2529
MEM 150.078125 1554315014.3530
MEM 150.078125 1554315014.4530
MEM 150.078125 1554315014.5530
MEM 150.078125 1554315014.6530
MEM 150.078125 1554315014.7531
MEM 150.078125 1554315014.8531
MEM 150.078125 1554315014.9531
MEM 150.078125 1554315015.0531
MEM 150.078125 1554315015.1531
MEM 150.078125 1554315015.2532
MEM 150.078125 1554315015.3532
MEM 150.078125 1554315015.4532
MEM 150.078125 1554315015.5532
MEM 150.078125 1554315015.6533
MEM 150.078125 1554315015.7533
MEM 150.078125 1554315015.8533
MEM 150.078125 1554315015.9533
MEM 150.078125 1554315016.0534
MEM 150.078125 1554315016.1534
MEM 150.078125 1554315016.2534
MEM 150.078125 1554315016.3534
MEM 150.078125 1554315016.4534
MEM 150.078125 1554315016.5535
MEM 150.078125 1554315016.6535
MEM 150.078125 1554315016.7535
MEM 150.078125 1554315016.8535
MEM 150.078125 1554315016.9536
MEM 150.078125 1554315017.0536
MEM 150.078125 1554315017.1536
MEM 150.078125 1554315017.2536
MEM 150.078125 1554315017.3536
MEM 150.078125 1554315017.4537
MEM 150.078125 1554315017.5537
MEM 150.078125 1554315017.6537
MEM 150.078125 1554315017.7537
MEM 150.078125 1554315017.8538
MEM 150.078125 1554315017.9538
MEM 150.078125 1554315018.0538
MEM 150.078125 1554315018.1538
MEM 150.078125 1554315018.2539
MEM 150.078125 1554315018.3539
MEM 150.078125 1554315018.4539
MEM 150.078125 1554315018.5539
MEM 150.078125 1554315018.6539
MEM 150.078125 1554315018.7540
MEM 150.078125 1554315018.8540
MEM 150.078125 1554315018.9540
MEM 150.078125 1554315019.0540
MEM 150.078125 1554315019.1541
MEM 150.078125 1554315019.2541
MEM 150.078125 1554315019.3541
MEM 150.078125 1554315019.4541
MEM 150.078125 1554315019.5541
MEM 150.078125 1554315019.6542
MEM 150.078125 1554315019.7542
MEM 150.078125 1554315019.8542
MEM 150.078125 1554315019.9542
MEM 150.078125 1554315020.0543
MEM 150.078125 1554315020.1543
MEM 150.078125 1554315020.2543
MEM 150.078125 1554315020.3543
MEM 150.078125 1554315020.4543
MEM 150.078125 1554315020.5544
MEM 150.078125 1554315020.6544
MEM 150.078125 1554315020.7544
MEM 150.078125 1554315020.8544
MEM 150.078125 1554315020.9545
MEM 150.078125 1554315021.0545
MEM 150.078125 1554315021.1545
MEM 150.078125 1554315021.2545
MEM 150.078125 1554315021.3545
MEM 150.078125 1554315021.4546
MEM 150.078125 1554315021.5546
MEM 150.078125 1554315021.6546
MEM 150.078125 1554315021.7546
MEM 150.078125 1554315021.8547
MEM 150.078125 1554315021.9547
MEM 150.078125 1554315022.0547
MEM 150.078125 1554315022.1547
MEM 150.078125 1554315022.2547
MEM 150.078125 1554315022.3548
MEM 150.078125 1554315022.4548
MEM 150.078125 1554315022.5548
MEM 150.078125 1554315022.6548
MEM 150.078125 1554315022.7549
MEM 150.078125 1554315022.8549
MEM 150.078125 1554315022.9549
MEM 150.078125 1554315023.0549
MEM 150.078125 1554315023.1549
MEM 150.078125 1554315023.2550
MEM 150.078125 1554315023.3550
MEM 150.078125 1554315023.4550
MEM 150.078125 1554315023.5550
MEM 150.078125 1554315023.6551
MEM 150.078125 1554315023.7551
MEM 150.078125 1554315023.8551
MEM 150.078125 1554315023.9551
MEM 150.078125 1554315024.0552
MEM 150.078125 1554315024.1552
MEM 150.078125 1554315024.2552
MEM 150.078125 1554315024.3552
MEM 150.078125 1554315024.4552
MEM 150.078125 1554315024.5553
MEM 150.078125 1554315024.6553
MEM 150.078125 1554315024.7553
MEM 150.078125 1554315024.8553
MEM 150.078125 1554315024.9554
MEM 150.078125 1554315025.0554
MEM 150.078125 1554315025.1554
MEM 150.078125 1554315025.2554
MEM 150.078125 1554315025.3554
MEM 150.078125 1554315025.4555
MEM 150.078125 1554315025.5555
MEM 150.078125 1554315025.6555
MEM 150.078125 1554315025.7555
MEM 150.078125 1554315025.8556
MEM 150.078125 1554315025.9556
MEM 150.078125 1554315026.0556
MEM 150.078125 1554315026.1556
MEM 150.078125 1554315026.2556
MEM 150.078125 1554315026.3557
MEM 150.078125 1554315026.4557
MEM 150.078125 1554315026.5557
MEM 150.078125 1554315026.6557
MEM 150.078125 1554315026.7558
MEM 150.078125 1554315026.8558
MEM 150.078125 1554315026.9558
MEM 150.078125 1554315027.0558
MEM 150.078125 1554315027.1559
MEM 150.078125 1554315027.2559
MEM 150.078125 1554315027.3559
MEM 150.078125 1554315027.4559
MEM 150.078125 1554315027.5559
MEM 150.078125 1554315027.6560
MEM 150.078125 1554315027.7560
MEM 150.078125 1554315027.8560
MEM 150.078125 1554315027.9560
MEM 150.078125 1554315028.0561
MEM 150.078125 1554315028.1561
MEM 150.078125 1554315028.2561
MEM 150.078125 1554315028.3561
MEM 150.078125 1554315028.4561
MEM 150.078125 1554315028.5562
MEM 150.078125 1554315028.6562
MEM 150.078125 1554315028.7562
MEM 150.078125 1554315028.8562
MEM 150.078125 1554315028.9563
MEM 150.078125 1554315029.0563
MEM 150.078125 1554315029.1563
MEM 150.078125 1554315029.2563
MEM 150.078125 1554315029.3564
MEM 150.078125 1554315029.4564
MEM 150.078125 1554315029.5564
MEM 150.078125 1554315029.6564
MEM 150.078125 1554315029.7565
